review_group	review_pdf	review_id	study_label	report_index	candidate_type	candidate_text	query_text	matched_pmids	pmcids	n_pmids	n_pmcids	has_pubmed	has_pmc	lookup_methods	lookup_errors	pubmed_titles	reference_excerpt
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Wood 2020	1	explicit_pmid	31678013	31678013	31678013	.	1	0	yes	no	direct_pubmed_link	.	.	"Hoo ZH, Wildman MJ. Regarding the article entitled ""A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial"". Journal of Cystic Fibrosis 2020;19(2):e9. [CFGD: MH68f] - PubMed Wood J, Jenkins S, Putrino D, Mulrennan S, Morey S, Cecins N, et al. A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial. Journal of Cystic Fibrosis 2020;19(2):271-6. [CFGD: MH68e] - PubMed Wood J, Jenkins S, Pu"
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Wood 2020	2	explicit_pmid	31522924	31522924	31522924	.	1	0	yes	no	direct_pubmed_link	.	.	"Hoo ZH, Wildman MJ. Regarding the article entitled ""A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial"". Journal of Cystic Fibrosis 2020;19(2):e9. [CFGD: MH68f] - PubMed Wood J, Jenkins S, Putrino D, Mulrennan S, Morey S, Cecins N, et al. A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial. Journal of Cystic Fibrosis 2020;19(2):271-6. [CFGD: MH68e] - PubMed Wood J, Jenkins S, Pu"
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Wood 2020	3	title	A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of respiratory exacerbations	"""A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of respiratory exacerbations""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	"Hoo ZH, Wildman MJ. Regarding the article entitled ""A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial"". Journal of Cystic Fibrosis 2020;19(2):e9. [CFGD: MH68f] - PubMed Wood J, Jenkins S, Putrino D, Mulrennan S, Morey S, Cecins N, et al. A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial. Journal of Cystic Fibrosis 2020;19(2):271-6. [CFGD: MH68e] - PubMed Wood J, Jenkins S, Pu"
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Wood 2020	4	title	A smartphone application for reporting symptoms in adults with cystic fibrosis: a randomised controlled trial	"""A smartphone application for reporting symptoms in adults with cystic fibrosis: a randomised controlled trial""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	"Hoo ZH, Wildman MJ. Regarding the article entitled ""A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial"". Journal of Cystic Fibrosis 2020;19(2):e9. [CFGD: MH68f] - PubMed Wood J, Jenkins S, Putrino D, Mulrennan S, Morey S, Cecins N, et al. A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial. Journal of Cystic Fibrosis 2020;19(2):271-6. [CFGD: MH68e] - PubMed Wood J, Jenkins S, Pu"
after_pilot	Cochrane_reviews/after_pilot/CD014606_digital_cf_infections.pdf	CD014606_digital_cf_infections	Wood 2020	5	explicit_pmid	29680812	29680812	29680812	PMC5914721	1	1	yes	yes	direct_pubmed_link	.	.	"Hoo ZH, Wildman MJ. Regarding the article entitled ""A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial"". Journal of Cystic Fibrosis 2020;19(2):e9. [CFGD: MH68f] - PubMed Wood J, Jenkins S, Putrino D, Mulrennan S, Morey S, Cecins N, et al. A smartphone application for reporting symptoms in adults with cystic fibrosis improves the detection of exacerbations: results of a randomised controlled trial. Journal of Cystic Fibrosis 2020;19(2):271-6. [CFGD: MH68e] - PubMed Wood J, Jenkins S, Pu"
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Borras 2001	1	explicit_pmid	11290635	11290635	11290635	PMC30558	1	1	yes	yes	direct_pubmed_link	.	.	Borras JM, Sanchez-Hernandez A, Navarro M, Martinez M, Mendez E, Ponton JL, et al. Compliance, satisfaction, and quality of life of patients with colorectal cancer receiving home chemotherapy or outpatient treatment: a randomised controlled trial. BMJ 2001;322(7290):826-8. [DOI: 10.1136/bmj.322.7290.826] - DOI - PMC - PubMed Navarro M, Sanchez A, Martinez M, Lopez I, Mendez E, Pontons JL, et al. Home chemotherapy in oncology: results from a phase III/IV clinical trial. Revista de Oncologia 1999;1 Suppl 1(Suppl 1):163.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Borras 2001	2	title	Home chemotherapy in oncology: results from a phase III/IV clinical trial	"""Home chemotherapy in oncology: results from a phase III/IV clinical trial""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Borras JM, Sanchez-Hernandez A, Navarro M, Martinez M, Mendez E, Ponton JL, et al. Compliance, satisfaction, and quality of life of patients with colorectal cancer receiving home chemotherapy or outpatient treatment: a randomised controlled trial. BMJ 2001;322(7290):826-8. [DOI: 10.1136/bmj.322.7290.826] - DOI - PMC - PubMed Navarro M, Sanchez A, Martinez M, Lopez I, Mendez E, Pontons JL, et al. Home chemotherapy in oncology: results from a phase III/IV clinical trial. Revista de Oncologia 1999;1 Suppl 1(Suppl 1):163.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Corrie 2013	1	explicit_pmid	23989945	23989945	23989945	PMC3776975	1	1	yes	yes	direct_pubmed_link	.	.	Corrie PG, Moody AM, Armstrong G, Nolasco S, Lao-Sirieix SH, Bavister L, et al. Is community treatment best? A randomised trial comparing delivery of cancer treatment in the hospital, home and GP surgery. British Journal of Cancer 2013;109(6):1549-55. [DOI: 10.1038/bjc.2013.414] - DOI - PMC - PubMed Corrie PG, Moody M, Wood V, Bavister L, Prevost T, Parker RA, et al. Protocol for the OUTREACH trial: a randomised trial comparing delivery of cancer systemic therapy in three different settings: patient's home, GP surgery and hospital day unit. BMC Cancer 2011;11:467. [DOI: 10.1186/1471-2407-11-46
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Corrie 2013	2	explicit_pmid	22035502	22035502	22035502	PMC3214181	1	1	yes	yes	direct_pubmed_link	.	.	Corrie PG, Moody AM, Armstrong G, Nolasco S, Lao-Sirieix SH, Bavister L, et al. Is community treatment best? A randomised trial comparing delivery of cancer treatment in the hospital, home and GP surgery. British Journal of Cancer 2013;109(6):1549-55. [DOI: 10.1038/bjc.2013.414] - DOI - PMC - PubMed Corrie PG, Moody M, Wood V, Bavister L, Prevost T, Parker RA, et al. Protocol for the OUTREACH trial: a randomised trial comparing delivery of cancer systemic therapy in three different settings: patient's home, GP surgery and hospital day unit. BMC Cancer 2011;11:467. [DOI: 10.1186/1471-2407-11-46
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Hall 2008	1	title	Evaluating patients’ experiences of home and hospital chemotherapy	"""Evaluating patients’ experiences of home and hospital chemotherapy""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Hall M, Lloyd H. Evaluating patients’ experiences of home and hospital chemotherapy. Cancer Nursing Practice 2008;7(1):35-8.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	King 2000	1	explicit_pmid	11109181	11109181	11109181	.	1	0	yes	no	direct_pubmed_link	.	.	King MT, Hall J, Caleo S, Gurney HP, Harnett PR. Home or hospital? An evaluation of the costs, preferences, and outcomes of domiciliary chemotherapy. International Journal of Health Services 2000;30(3):557-79. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Larsen 2018	1	doi	10.1016/s0959-8049(11)71317-x;10.1016/s0959-8049(11	"""10.1016/s0959-8049(11)71317-x""[AID];""10.1016/s0959-8049(11""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Christiansen B, Rishoj A, Jensen BV, Larsen FO, Nielsen D. A randomised crossover trial to determine safety, quality of life and economic consequences of home-based chemotherapy. European Journal of Cancer 2011;47 Suppl 1:S294. [DOI: 10.1016/S0959-8049(11)71317-X] - DOI Larsen FO, Christiansen AB, Rishoj A, Nelausen KM, Nielsen DL. Safety and feasibility of home-based chemotherapy. Danish Medical Journal 2018;65(5):A5482. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Larsen 2018	2	explicit_pmid	29726319	29726319	29726319	.	1	0	yes	no	direct_pubmed_link	.	.	Christiansen B, Rishoj A, Jensen BV, Larsen FO, Nielsen D. A randomised crossover trial to determine safety, quality of life and economic consequences of home-based chemotherapy. European Journal of Cancer 2011;47 Suppl 1:S294. [DOI: 10.1016/S0959-8049(11)71317-X] - DOI Larsen FO, Christiansen AB, Rishoj A, Nelausen KM, Nielsen DL. Safety and feasibility of home-based chemotherapy. Danish Medical Journal 2018;65(5):A5482. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Remonnay 2002	1	explicit_pmid	14967997	14967997	14967997	.	1	0	yes	no	direct_pubmed_link	.	.	Remonnay R, Devaux Y, Chauvin F, Dubost E, Carrere MO. Developing home-care hospitalization: cost evaluation and assessment criteria. The case of anticancer chemotherapy [Developper l'hospitalisation a domicile: a quels cout, selon quell cadre d'evaluation? Le cas des chimiotherapies antineoplasiques]. Revue d'Epidemiologie et de Sante Publique 2003;51(6):649-52. - PubMed Remonnay R, Devaux Y, Chauvin F, Dubost E, Carrère MO. Economic evaluation of anti-neoplasic chemotherapy administered at home or in hospitals. International Journal of Technology Assessment in Health Care 2002;18(3):508-19.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Remonnay 2002	2	explicit_pmid	12391944	12391944	12391944	.	1	0	yes	no	direct_pubmed_link	.	.	Remonnay R, Devaux Y, Chauvin F, Dubost E, Carrere MO. Developing home-care hospitalization: cost evaluation and assessment criteria. The case of anticancer chemotherapy [Developper l'hospitalisation a domicile: a quels cout, selon quell cadre d'evaluation? Le cas des chimiotherapies antineoplasiques]. Revue d'Epidemiologie et de Sante Publique 2003;51(6):649-52. - PubMed Remonnay R, Devaux Y, Chauvin F, Dubost E, Carrère MO. Economic evaluation of anti-neoplasic chemotherapy administered at home or in hospitals. International Journal of Technology Assessment in Health Care 2002;18(3):508-19.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Rischin 2000	1	explicit_pmid	10979376	10979376	10979376	.	1	0	yes	no	direct_pubmed_link	.	.	Rischin D, White MA, Matthews JP, Toner GC, Watty K, Sulkowski AJ, et al. A randomised crossover trial of chemotherapy in the home: patient preferences and cost analysis. Medical Journal of Australia 2000;173(3):125-7. - PubMed White M, Rischin D, Matthews J, Watty K, Sulkowski A, Toner G, et al. A randomised crossover trial of chemotherapy administered in the hospital versus the home. In: Clinical Oncological Society of Australia (COSA), 26th Annual Scientific Meeting. 1999.
after_pilot	Cochrane_reviews/after_pilot/CD014861_home_iv_cancer_therapy.pdf	CD014861_home_iv_cancer_therapy	Rischin 2000	2	title	A randomised crossover trial of chemotherapy administered in the hospital versus the home	"""A randomised crossover trial of chemotherapy administered in the hospital versus the home""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Rischin D, White MA, Matthews JP, Toner GC, Watty K, Sulkowski AJ, et al. A randomised crossover trial of chemotherapy in the home: patient preferences and cost analysis. Medical Journal of Australia 2000;173(3):125-7. - PubMed White M, Rischin D, Matthews J, Watty K, Sulkowski A, Toner G, et al. A randomised crossover trial of chemotherapy administered in the hospital versus the home. In: Clinical Oncological Society of Australia (COSA), 26th Annual Scientific Meeting. 1999.
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Armstrong 2004	1	explicit_pmid	14694502	14694502	14694502	.	1	0	yes	no	direct_pubmed_link	.	.	Armstrong T, Devor W, Borschel L, Contreras R. Intracarpal steroid injection is safe and effective for short-term management of carpal tunnel syndrome. Muscle & Nerve 2004;29(1):82-8. [DOI: 10.1002/mus.10512] - DOI - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Atroshi 2013	1	explicit_pmid	24026316	24026316	24026316	.	1	0	yes	no	direct_pubmed_link	.	.	Atroshi I, Flondell M, Hofer M, Ranstam J. Methylprednisolone injections for the carpal tunnel syndrome: a randomized placebo-controlled trial. Annals of Internal Medicine 2013;159(5):309-17. [DOI: 10.7326/0003-4819-159-5-201309030-00004] - DOI - PubMed Atroshi I, Flondell M, Hofer M. Randomized placebo-controlled trial of local steroid injection for moderately severe carpal tunnel syndrome. Arthritis and Rheumatism 2012;64(Suppl 10):S1122. [DOI: 10.1002/art.37735] - DOI Atroshi I, Hofer M, Ranstam J. Randomized controlled trial of local steroid injection in carpal tunnel syndrome: 5 years fol
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Atroshi 2013	2	doi	10.1002/art.37735	"""10.1002/art.37735""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Atroshi I, Flondell M, Hofer M, Ranstam J. Methylprednisolone injections for the carpal tunnel syndrome: a randomized placebo-controlled trial. Annals of Internal Medicine 2013;159(5):309-17. [DOI: 10.7326/0003-4819-159-5-201309030-00004] - DOI - PubMed Atroshi I, Flondell M, Hofer M. Randomized placebo-controlled trial of local steroid injection for moderately severe carpal tunnel syndrome. Arthritis and Rheumatism 2012;64(Suppl 10):S1122. [DOI: 10.1002/art.37735] - DOI Atroshi I, Hofer M, Ranstam J. Randomized controlled trial of local steroid injection in carpal tunnel syndrome: 5 years fol
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Atroshi 2013	3	doi	10.1016/j.jhsa.2016.07.083	"""10.1016/j.jhsa.2016.07.083""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Atroshi I, Flondell M, Hofer M, Ranstam J. Methylprednisolone injections for the carpal tunnel syndrome: a randomized placebo-controlled trial. Annals of Internal Medicine 2013;159(5):309-17. [DOI: 10.7326/0003-4819-159-5-201309030-00004] - DOI - PubMed Atroshi I, Flondell M, Hofer M. Randomized placebo-controlled trial of local steroid injection for moderately severe carpal tunnel syndrome. Arthritis and Rheumatism 2012;64(Suppl 10):S1122. [DOI: 10.1002/art.37735] - DOI Atroshi I, Hofer M, Ranstam J. Randomized controlled trial of local steroid injection in carpal tunnel syndrome: 5 years fol
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Atroshi 2013	4	explicit_pmid	24490276	24490276	24490276	.	1	0	yes	no	direct_pubmed_link	.	.	Atroshi I, Flondell M, Hofer M, Ranstam J. Methylprednisolone injections for the carpal tunnel syndrome: a randomized placebo-controlled trial. Annals of Internal Medicine 2013;159(5):309-17. [DOI: 10.7326/0003-4819-159-5-201309030-00004] - DOI - PubMed Atroshi I, Flondell M, Hofer M. Randomized placebo-controlled trial of local steroid injection for moderately severe carpal tunnel syndrome. Arthritis and Rheumatism 2012;64(Suppl 10):S1122. [DOI: 10.1002/art.37735] - DOI Atroshi I, Hofer M, Ranstam J. Randomized controlled trial of local steroid injection in carpal tunnel syndrome: 5 years fol
after_pilot	Cochrane_reviews/after_pilot/CD015148_steroid_carpal_tunnel.pdf	CD015148_steroid_carpal_tunnel	Atroshi 2013	5	nct_id	EUCTR2008-001871-31-SE	EUCTR2008-001871-31-SE	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Atroshi I, Flondell M, Hofer M, Ranstam J. Methylprednisolone injections for the carpal tunnel syndrome: a randomized placebo-controlled trial. Annals of Internal Medicine 2013;159(5):309-17. [DOI: 10.7326/0003-4819-159-5-201309030-00004] - DOI - PubMed Atroshi I, Flondell M, Hofer M. Randomized placebo-controlled trial of local steroid injection for moderately severe carpal tunnel syndrome. Arthritis and Rheumatism 2012;64(Suppl 10):S1122. [DOI: 10.1002/art.37735] - DOI Atroshi I, Hofer M, Ranstam J. Randomized controlled trial of local steroid injection in carpal tunnel syndrome: 5 years fol
